,DATE,SYMBOL,P/C,EXPIRATION,STRIKE-PRICE,MARK-PRICE,OPEN-INTEREST,OPEN,HIGH,LOW,CLOSE,ADJ CLOSE,VOLUME,TIME-TO-EXPIRATION,IV
99,2024-04-08,2NDX,C,2024-08-16,19000.01,514.02,22,16285.179688,16323.599609,16220.719727,16253.959961,16253.959961,4386700000,130,15.00000000001365
100,2024-04-08,2NDX,C,2024-09-20,15276.12,3338.334,17,16285.179688,16323.599609,16220.719727,16253.959961,16253.959961,4386700000,165,15.000000000000105
101,2024-04-08,2NDX,P,2024-09-20,15276.12,169.3467,17,16285.179688,16323.599609,16220.719727,16253.959961,16253.959961,4386700000,165,15.000000000000004
102,2024-04-08,2NDX,C,2024-09-20,15863.1,2824.074,34,16285.179688,16323.599609,16220.719727,16253.959961,16253.959961,4386700000,165,15.00000000000003
103,2024-04-08,2NDX,P,2024-09-20,15863.1,228.2811,34,16285.179688,16323.599609,16220.719727,16253.959961,16253.959961,4386700000,165,15.000000000000028
104,2024-04-08,2NDX,C,2024-09-20,15928.37,2768.05,26,16285.179688,16323.599609,16220.719727,16253.959961,16253.959961,4386700000,165,15.00000000000045
105,2024-04-08,2NDX,P,2024-09-20,15928.37,235.9934,26,16285.179688,16323.599609,16220.719727,16253.959961,16253.959961,4386700000,165,15.00000000000041
106,2024-04-08,2NDX,C,2024-09-20,16614.07,2198.995,112,16285.179688,16323.599609,16220.719727,16253.959961,16253.959961,4386700000,165,15.000000000000258
107,2024-04-08,2NDX,P,2024-09-20,16614.07,336.5345,112,16285.179688,16323.599609,16220.719727,16253.959961,16253.959961,4386700000,165,15.000000000000174
108,2024-04-08,2NDX,C,2024-09-20,16655.85,2165.519,142,16285.179688,16323.599609,16220.719727,16253.959961,16253.959961,4386700000,165,15.000000000000066
109,2024-04-08,2NDX,P,2024-09-20,16655.85,343.8572,142,16285.179688,16323.599609,16220.719727,16253.959961,16253.959961,4386700000,165,15.000000000000025
110,2024-04-08,2NDX,C,2024-09-20,16724.38,2110.983,47,16285.179688,16323.599609,16220.719727,16253.959961,16253.959961,4386700000,165,14.99999999999998
111,2024-04-08,2NDX,P,2024-09-20,16724.38,356.2419,47,16285.179688,16323.599609,16220.719727,16253.959961,16253.959961,4386700000,165,15.0
112,2024-04-08,2NDX,C,2024-09-20,16797.33,2053.493,31,16285.179688,16323.599609,16220.719727,16253.959961,16253.959961,4386700000,165,15.000000000009369
113,2024-04-08,2NDX,P,2024-09-20,16797.33,369.9881,31,16285.179688,16323.599609,16220.719727,16253.959961,16253.959961,4386700000,165,15.000000000009353
114,2024-04-08,2NDX,C,2024-09-20,17304.51,1669.662,87,16285.179688,16323.599609,16220.719727,16253.959961,16253.959961,4386700000,165,15.000000000000064
115,2024-04-08,2NDX,P,2024-09-20,17304.51,481.4258,87,16285.179688,16323.599609,16220.719727,16253.959961,16253.959961,4386700000,165,15.00000000000004
116,2024-04-08,2NDX,C,2024-09-20,17393.39,1605.523,164,16285.179688,16323.599609,16220.719727,16253.959961,16253.959961,4386700000,165,15.000000000000767
117,2024-04-08,2NDX,P,2024-09-20,17393.39,504.0793,164,16285.179688,16323.599609,16220.719727,16253.959961,16253.959961,4386700000,165,15.00000000000082
118,2024-04-08,2NDX,C,2024-09-20,17393.75,1605.265,15,16285.179688,16323.599609,16220.719727,16253.959961,16253.959961,4386700000,165,15.00000000000079
119,2024-04-08,2NDX,P,2024-09-20,17393.75,504.1729,15,16285.179688,16323.599609,16220.719727,16253.959961,16253.959961,4386700000,165,15.000000000000698
120,2024-04-08,2NDX,C,2024-09-20,17394.71,1604.577,74,16285.179688,16323.599609,16220.719727,16253.959961,16253.959961,4386700000,165,15.000000000000838
121,2024-04-08,2NDX,P,2024-09-20,17394.71,504.4225,74,16285.179688,16323.599609,16220.719727,16253.959961,16253.959961,4386700000,165,15.00000000000078
122,2024-04-08,2NDX,C,2024-09-20,17977.47,1211.68,40,16285.179688,16323.599609,16220.719727,16253.959961,16253.959961,4386700000,165,15.000000060677346
123,2024-04-08,2NDX,P,2024-09-20,17977.47,680.5979,40,16285.179688,16323.599609,16220.719727,16253.959961,16253.959961,4386700000,165,15.0000000606774
124,2024-04-08,2NDX,C,2024-09-20,18121.04,1122.983,14,16285.179688,16323.599609,16220.719727,16253.959961,16253.959961,4386700000,165,14.999999999999956
125,2024-04-08,2NDX,P,2024-09-20,18121.04,732.0992,14,16285.179688,16323.599609,16220.719727,16253.959961,16253.959961,4386700000,165,14.999999999999956
126,2024-04-08,2NDX,C,2024-09-20,18375.91,973.754,28,16285.179688,16323.599609,16220.719727,16253.959961,16253.959961,4386700000,165,15.000000000002942
127,2024-04-08,2NDX,P,2024-09-20,18375.91,831.754,28,16285.179688,16323.599609,16220.719727,16253.959961,16253.959961,4386700000,165,15.00000000000288
128,2024-04-08,2NDX,C,2024-09-20,18475.92,918.9772,120,16285.179688,16323.599609,16220.719727,16253.959961,16253.959961,4386700000,165,15.000000000023892
129,2024-04-08,2NDX,P,2024-09-20,18475.92,874.6385,120,16285.179688,16323.599609,16220.719727,16253.959961,16253.959961,4386700000,165,15.0000000000239
130,2024-04-08,2NDX,P,2024-10-18,16000.01,293.2226,25,16285.179688,16323.599609,16220.719727,16253.959961,16253.959961,4386700000,193,15.000000000000693
131,2024-04-08,2NDX,P,2024-11-15,16000.01,352.9015,27,16285.179688,16323.599609,16220.719727,16253.959961,16253.959961,4386700000,221,15.000000000000933
132,2024-04-08,2NDX,P,2024-12-20,6000.01,4.475,45,16285.179688,16323.599609,16220.719727,16253.959961,16253.959961,4386700000,256,21.87049911243723
133,2024-04-08,2NDX,P,2024-12-20,8837.56,20.5383,69,16285.179688,16323.599609,16220.719727,16253.959961,16253.959961,4386700000,256,15.003372171434226
134,2024-04-08,2NDX,P,2024-12-20,10000.01,34.1501,77,16285.179688,16323.599609,16220.719727,16253.959961,16253.959961,4386700000,256,15.0000087264919
135,2024-04-08,2NDX,C,2024-12-20,10592.57,7900.635,23,16285.179688,16323.599609,16220.719727,16253.959961,16253.959961,4386700000,256,15.000000015980511
